Calling Party,Called Party,Call Date Time,Duration(s),Call Type,IMEI,IMSI,First CGI,TAC
9812160432,9416197806,06/02/2026 11:27:00,23,MOC,865572576467036,404450964276116,HR-KND-0091,1208
9812182357,9876180284,06/02/2026 11:27:16,344,MOC,866723634737919,404450356007943,HR-RAI-0064,1204
9812022097,9812070068,06/02/2026 11:29:32,262,MOC,863313721148092,404450102870646,HR-PAN-0081,1208
9896189276,9812241029,06/02/2026 11:41:03,116,MTC,865731578848921,404450860675831,HR-GNR-0023,1208
9876121915,9876130289,06/02/2026 11:41:24,61,MOC,867425139061765,404450905164754,HR-SNP-0147,1208
9812099166,9416186484,06/02/2026 11:46:52,293,MTC,867412633576739,404450670832029,HR-SNP-0042,1201
9876142914,9416156438,06/02/2026 11:51:36,166,MTC,863913812750716,404450292731044,HR-SNP-0042,1201
9416117685,9896031417,06/02/2026 11:56:00,9,MOC,865930230950585,404450590987487,HR-PAN-0081,1208
9896099399,9416154473,06/02/2026 12:03:58,80,MTC,867920483958477,404450742688723,HR-ROH-0052,1204
9416024621,9812022097,06/02/2026 12:08:08,89,MTC,864270898816667,404450963737188,HR-RAI-0064,1208
9812182512,9896040495,06/02/2026 12:17:45,500,MOC,862813268488830,404450496591577,HR-ROH-0052,1201
9896050857,9416031174,06/02/2026 12:24:09,440,MOC,867501645173497,404450377120463,HR-GOH-0012,1204
9416056566,9812114117,06/02/2026 12:32:23,549,MTC,862745691711432,404450519184112,HR-SNP-0318,1204
9876121915,9812238221,06/02/2026 12:40:47,87,MOC,864200892758964,404450697461428,HR-SNP-0211,1201
9812022280,9896157795,06/02/2026 12:40:57,561,MOC,863352512700131,404450304465908,HR-KND-0091,1201
9896182512,9896034931,06/02/2026 12:41:20,584,MOC,866262839624145,404450405517657,HR-RAI-0064,1208
9896093130,9812196374,06/02/2026 12:44:41,58,MTC,866245099169224,404450336482659,HR-SNP-0211,1208
9812024662,9812083563,06/02/2026 12:47:39,485,MOC,867062589043622,404450799491798,HR-SNP-0318,1204
9812184668,9896194012,06/02/2026 12:47:56,178,MOC,869451859630903,404450732421574,HR-GOH-0012,1208
9876180284,9812070068,06/02/2026 12:52:56,307,MOC,868211293780637,404450583916392,HR-RAI-0064,1208
9876128373,9416146265,06/02/2026 12:53:23,525,MTC,861814252273400,404450252399347,HR-PAN-0081,1204
9896169929,9812088504,06/02/2026 13:04:54,413,MTC,861364955481915,404450978685557,HR-PAN-0081,1208
9416183519,9416117685,06/02/2026 13:19:30,442,MTC,866095295489285,404450662110095,HR-ROH-0077,1208
9812096673,9812157052,06/02/2026 13:22:13,300,MTC,869153375560099,404450837097476,HR-GOH-0012,1208
9812224168,9416089131,06/02/2026 13:22:29,431,MTC,867344326434036,404450451425589,HR-SNP-0318,1201
9896028131,9876130289,06/02/2026 13:38:11,247,MTC,862632217259843,404450190287981,HR-SNP-0318,1208
9876130289,9896193886,06/02/2026 13:42:19,391,MTC,866639123972029,404450376014602,HR-GOH-0012,1208
9812113278,9812022224,06/02/2026 13:47:59,43,MTC,862988360711305,404450403847840,HR-ROH-0052,1208
9812700022,9896130676,06/02/2026 13:58:48,164,MTC,864163772761725,404450587902225,HR-PAN-0033,1204
9812142591,9812299192,06/02/2026 14:00:40,528,MOC,861125885269069,404450480411550,HR-ROH-0077,1201
9876175909,9812160432,06/02/2026 14:02:14,378,MTC,868327068835302,404450572017364,HR-SNP-0042,1201
9812238221,9812298039,06/02/2026 14:13:03,120,MTC,864954998682005,404450316664738,HR-ROH-0052,1201
9812265392,9812016572,06/02/2026 14:15:22,564,MOC,867053772955286,404450944756633,HR-SNP-0211,1201
9416156438,9416019016,06/02/2026 14:18:49,82,MTC,866596950814995,404450373026643,HR-PAN-0081,1201
9812159797,9416024621,06/02/2026 14:21:35,390,MTC,866414989047009,404450463111868,HR-GOH-0045,1201
9896083579,9896128301,06/02/2026 14:24:09,93,MTC,863894779845246,404450137669367,HR-SNP-0042,1201
9812888101,9812198501,06/02/2026 14:34:57,51,MOC,866789435267006,404450778899001,HR-PAN-0081,1204
9812244741,9416019287,06/02/2026 14:35:25,339,MOC,863882057913444,404450527855608,HR-SNP-0211,1204
9896115695,9416186484,06/02/2026 14:37:00,150,MOC,861653814332400,404450175806857,HR-ROH-0077,1204
9876128373,9812117944,06/02/2026 14:41:27,542,MOC,861614484422818,404450247645268,HR-SNP-0042,1204
9812182512,9896142098,06/02/2026 14:44:09,27,MOC,866088921679648,404450525727065,HR-ROH-0077,1204
9416137760,9416017331,06/02/2026 14:44:44,472,MTC,861451567978258,404450746295060,HR-SNP-0089,1208
9896050857,9416027146,06/02/2026 14:51:34,520,MTC,861819136137340,404450879982178,HR-SNP-0089,1208
9416163883,9812024662,06/02/2026 14:54:40,388,MOC,863418763707008,404450109377308,HR-ROH-0018,1208
9416074042,9812099166,06/02/2026 15:04:09,451,MTC,868774503949738,404450741025454,HR-GOH-0012,1201
9812888101,9812157052,06/02/2026 15:15:15,188,MOC,866789435267006,404450778899001,HR-SNP-0042,1204
9416031174,9812245697,06/02/2026 15:20:32,175,MTC,862498212850451,404450904619249,HR-PAN-0081,1208
9812088504,9812083563,06/02/2026 15:22:47,350,MOC,869381085633023,404450569485772,HR-SNP-0147,1201
9896169638,9812184668,06/02/2026 15:23:02,423,MOC,864390480873990,404450944340831,HR-PAN-0033,1208
9876161856,9876128373,06/02/2026 15:28:40,128,MTC,861036083317899,404450924473366,HR-RAI-0064,1201
9876159735,9812119602,06/02/2026 15:34:18,201,MTC,863066384385777,404450916395604,HR-ROH-0018,1208
9812244741,9416067422,06/02/2026 15:34:55,301,MOC,863246896689446,404450988699957,HR-ROH-0052,1208
9896010942,9896028289,06/02/2026 15:37:34,145,MTC,868531163539887,404450949899030,HR-GOH-0012,1204
9812298039,9896186622,06/02/2026 15:38:47,175,MTC,862801909595904,404450814740780,HR-GOH-0012,1204
9896161876,9896199593,06/02/2026 15:40:56,156,MOC,866241859830237,404450597335642,HR-ROH-0052,1201
9416188172,9416138893,06/02/2026 15:45:31,97,MOC,864495998539906,404450358875205,HR-PAN-0081,1201
9896062923,9416056566,06/02/2026 15:49:11,596,MTC,862339915833282,404450283404909,HR-PAN-0033,1204
9812245697,9812022224,06/02/2026 15:54:49,423,MTC,867573837238512,404450208920879,HR-PAN-0081,1204
9896169638,9812253540,06/02/2026 16:02:58,328,MTC,864007830022580,404450601081952,HR-SNP-0318,1204
9416188172,9896097416,06/02/2026 16:12:49,517,MOC,865984071488898,404450960709245,HR-KND-0091,1208
9812280010,9416019016,06/02/2026 16:22:36,383,MOC,866534335815077,404450688382769,HR-ROH-0052,1208
9812345678,9896011223,06/02/2026 16:23:00,87,MOC,869123456789012,404450112233441,HR-SNP-0089,1204
9416067422,9416037869,06/02/2026 16:36:38,424,MOC,863475796175238,404450607839600,HR-GOH-0012,1208
9416186484,9812199353,06/02/2026 16:41:31,155,MOC,865696520713238,404450982575180,HR-SNP-0042,1208
9896022363,9812129536,06/02/2026 16:56:12,563,MTC,868569268420685,404450415141181,HR-RAI-0064,1208
9812164948,9896097416,06/02/2026 16:57:06,254,MOC,863984615945829,404450792527770,HR-SNP-0318,1208
9812299192,9812280010,06/02/2026 16:59:32,488,MTC,869801687467593,404450916051762,HR-SNP-0089,1201
9812187992,9876187236,06/02/2026 16:59:35,25,MOC,868445293651355,404450838431314,HR-SNP-0211,1201
9876182309,9896022363,06/02/2026 17:03:01,455,MTC,866782851677529,404450387683178,HR-SNP-0211,1204
9416114165,9876130289,06/02/2026 17:03:17,21,MOC,868292014031243,404450180656001,HR-ROH-0018,1208
9896110851,9876125860,06/02/2026 17:05:06,52,MTC,863570512417520,404450853926282,HR-SNP-0089,1204
9896093130,9896192397,06/02/2026 17:07:26,276,MTC,868385090288611,404450561731571,HR-SNP-0211,1204
9896099733,9896131178,06/02/2026 17:07:35,497,MTC,867647152630937,404450363471886,HR-PAN-0081,1208
9416046421,9812087110,06/02/2026 17:08:36,435,MOC,863083448414686,404450565832004,HR-PAN-0081,1208
9812140512,9812087110,06/02/2026 17:09:44,242,MTC,869355368840712,404450211320633,HR-RAI-0064,1201
9896028289,9812196374,06/02/2026 17:14:06,161,MTC,861520015792472,404450168317358,HR-ROH-0077,1208
9896182512,9896058434,06/02/2026 17:14:39,56,MOC,869529050764125,404450412832579,HR-GOH-0045,1201
9896084364,9416191351,06/02/2026 17:20:15,163,MTC,862606629533184,404450609115417,HR-ROH-0077,1201
9896128301,9896087128,06/02/2026 17:24:58,541,MOC,861078679824940,404450319071723,HR-ROH-0077,1208
9416115075,9416114165,06/02/2026 17:29:20,263,MOC,865111507741277,404450143776712,HR-SNP-0147,1201
9416062581,9812217455,06/02/2026 17:36:31,104,MTC,868554294709989,404450913014350,HR-PAN-0081,1208
9812226828,9812129536,06/02/2026 17:44:15,294,MTC,869440830904233,404450107395571,HR-GOH-0045,1201
9896047930,9896169638,06/02/2026 17:45:57,268,MTC,865921746487309,404450188869236,HR-ROH-0018,1204
9812010464,9812191959,06/02/2026 17:47:44,354,MOC,863055351449302,404450659839966,HR-SNP-0089,1204
9812010464,9896062923,06/02/2026 17:55:13,274,MOC,863912334314541,404450929467754,HR-GOH-0012,1204
9876130289,9416019508,06/02/2026 18:16:54,579,MOC,868529120469931,404450156907367,HR-GNR-0023,1204
9812022097,9896022363,06/02/2026 18:21:45,536,MOC,863922052611264,404450777945469,HR-SNP-0089,1208
9876119071,9876125860,06/02/2026 18:21:57,189,MTC,866163939208819,404450679786290,HR-ROH-0018,1201
9812299192,9812022097,06/02/2026 18:24:07,14,MOC,861107440283047,404450300005908,HR-SNP-0042,1208
9896131178,9812022280,06/02/2026 18:33:46,215,MOC,866472428379909,404450812869852,HR-GNR-0023,1204
9812233206,9896050857,06/02/2026 18:40:09,173,MTC,863002003625159,404450115438851,HR-RAI-0064,1208
9896085880,9896039451,06/02/2026 18:42:41,88,MOC,864348734273846,404450616233458,HR-GOH-0012,1201
9812187397,9876142914,06/02/2026 18:45:02,247,MOC,869681159058929,404450465228551,HR-ROH-0052,1201
9416023396,9812233206,06/02/2026 18:52:55,226,MOC,866282057243426,404450294262533,HR-KND-0091,1201
9812024662,9812198696,06/02/2026 18:53:20,220,MTC,866550879356494,404450905475304,HR-RAI-0064,1204
9896084364,9876187236,06/02/2026 19:09:01,456,MTC,866477993087553,404450935941310,HR-KND-0091,1204
9896169638,9812134356,06/02/2026 19:11:52,512,MTC,867126492340042,404450771852560,HR-RAI-0064,1201
9812056898,9416089131,06/02/2026 19:14:30,36,MOC,867249151315860,404450209175161,HR-GOH-0045,1208
9812266333,9896115695,06/02/2026 19:22:53,512,MOC,867027290322114,404450862705990,HR-SNP-0089,1208
9812116630,9812142591,06/02/2026 19:35:48,311,MTC,866394686679766,404450703403362,HR-GNR-0023,1208
9416085674,9896062923,06/02/2026 19:38:13,390,MTC,868116702670025,404450429453067,HR-PAN-0081,1208
9812096673,9896058434,06/02/2026 19:38:25,133,MTC,864222117683313,404450457125849,HR-SNP-0147,1208
9812215482,9812097538,06/02/2026 19:39:50,295,MTC,866462262537453,404450121136894,HR-SNP-0318,1208
9812127601,9812154313,06/02/2026 19:43:43,481,MTC,861513418240936,404450197285456,HR-SNP-0211,1208
9812182357,9896028289,06/02/2026 19:45:47,553,MOC,866687119007543,404450466573742,HR-PAN-0081,1204
9812244741,9896182512,06/02/2026 19:52:08,131,MTC,863421422400859,404450963050164,HR-ROH-0077,1208
9812226828,9812182512,06/02/2026 20:17:11,372,MTC,865007616533012,404450501165135,HR-KND-0091,1204
9812010464,9416031319,06/02/2026 20:19:11,53,MTC,865121857878251,404450545616829,HR-GOH-0012,1208
9812182357,9812182512,06/02/2026 20:20:56,589,MTC,866536727911975,404450390182122,HR-SNP-0089,1204
9812198696,9812056898,06/02/2026 20:32:53,348,MOC,863935171171500,404450716770010,HR-RAI-0064,1201
9876139154,9876142914,06/02/2026 20:37:51,70,MOC,862037141113549,404450730880023,HR-GOH-0012,1204
9812087110,9812155443,06/02/2026 20:39:24,36,MTC,866824579712042,404450900306310,HR-SNP-0089,1204
9812024662,9896193748,06/02/2026 20:43:26,142,MTC,863395126131574,404450163890181,HR-SNP-0089,1204
9876130289,9812198501,06/02/2026 20:45:11,583,MOC,863142196403766,404450623008034,HR-SNP-0042,1208
9896161876,9896097416,06/02/2026 20:48:33,82,MTC,869761919431057,404450297820333,HR-GOH-0045,1208
9416067422,9876121915,06/02/2026 20:52:07,223,MOC,862960692228788,404450558875079,HR-SNP-0211,1208
9876187236,9812129536,06/02/2026 21:02:36,281,MTC,868165083821083,404450562328964,HR-RAI-0064,1201
9812159615,9876142914,06/02/2026 21:06:26,119,MOC,866811183939320,404450272802745,HR-SNP-0147,1204
9416115075,9812159823,06/02/2026 21:06:31,356,MOC,863207077169424,404450479708779,HR-ROH-0052,1201
9812184668,9812292240,06/02/2026 21:09:14,154,MOC,862639742836929,404450233269742,HR-SNP-0147,1204
9812096673,9896192397,06/02/2026 21:27:33,573,MTC,865205669917564,404450581270450,HR-ROH-0018,1208
9812182512,9812233206,06/02/2026 21:30:42,212,MTC,866957101273345,404450413067768,HR-SNP-0147,1204
9416156438,9896044970,06/02/2026 21:36:04,583,MTC,865753067475060,404450438844898,HR-RAI-0064,1208
9416173653,9416019016,06/02/2026 21:39:47,273,MTC,865437347016314,404450474579324,HR-SNP-0042,1201
9812244741,9876138016,06/02/2026 21:49:17,571,MTC,868806590001538,404450910027379,HR-SNP-0089,1201
9896097782,9876141850,06/02/2026 21:50:36,526,MOC,868141879108993,404450297853736,HR-PAN-0081,1204
9812198501,9896193748,06/02/2026 21:51:43,404,MTC,869333588191108,404450234371566,HR-GOH-0012,1201
9896193886,9812116630,06/02/2026 21:56:28,415,MOC,865791853006370,404450571882300,HR-GNR-0023,1201
9812269470,9896093130,06/02/2026 22:00:24,68,MTC,864312405167473,404450898968696,HR-PAN-0081,1201
9896110851,9812016572,06/02/2026 22:19:38,121,MTC,868782661009500,404450342703690,HR-ROH-0077,1201
9416031174,9416113248,06/02/2026 22:23:49,509,MTC,863222323463494,404450902027701,HR-GOH-0045,1204
9876163354,9812224168,06/02/2026 22:27:08,256,MTC,869076978871307,404450677038107,HR-ROH-0052,1201
9896110851,9812159797,06/02/2026 22:34:10,288,MTC,869659819979029,404450947822131,HR-GNR-0023,1208
9896048890,9876159735,06/02/2026 22:41:28,316,MTC,866789522604345,404450392417045,HR-GOH-0045,1204
9896115695,9876181200,06/02/2026 22:44:00,84,MOC,865581703164804,404450262991190,HR-ROH-0052,1201
9416154473,9812182357,06/02/2026 22:48:39,327,MOC,861596169207202,404450481765099,HR-KND-0091,1208
9896017592,9812245697,06/02/2026 22:51:57,151,MTC,864929523478547,404450231016574,HR-SNP-0089,1201
9896189276,9812233206,06/02/2026 22:54:08,285,MOC,863181365494964,404450646817534,HR-SNP-0211,1201
9812154313,9896028131,06/02/2026 22:54:42,463,MOC,863512603324269,404450606906644,HR-GOH-0045,1201
9896131178,9876182309,06/02/2026 22:58:23,265,MOC,861120964532164,404450965169232,HR-PAN-0033,1201
9896014207,9812187992,06/02/2026 23:03:20,317,MOC,862362076783836,404450986513099,HR-ROH-0052,1201
9896030032,9812199353,06/02/2026 23:12:13,57,MTC,864687756402332,404450350116156,HR-ROH-0077,1204
9812189840,9812217455,06/02/2026 23:23:43,205,MOC,862734347313813,404450823841720,HR-GOH-0012,1208
9416154473,9896193748,06/02/2026 23:40:22,294,MTC,863024158856864,404450653105824,HR-ROH-0077,1208
9876182309,9896166985,06/02/2026 23:45:44,58,MTC,864879529690473,404450436590961,HR-GNR-0023,1208
9416024621,9896011223,06/02/2026 23:52:12,175,MOC,863893949179329,404450895094534,HR-SNP-0042,1204
9416154473,9812215482,06/02/2026 23:55:08,528,MOC,861103793291260,404450875979907,HR-SNP-0089,1201
9812187992,9416198039,06/02/2026 23:55:35,220,MOC,866263017739564,404450975112646,HR-RAI-0064,1201
9416115075,9896169638,06/02/2026 23:57:30,558,MTC,865444047640657,404450287936545,HR-SNP-0318,1201
9896194012,9896050857,07/02/2026 00:02:29,17,MOC,866646425040306,404450997647951,HR-SNP-0318,1201
9896182512,9812134356,07/02/2026 00:08:13,450,MOC,866212408058153,404450933868075,HR-ROH-0052,1204
9416137760,9416186484,07/02/2026 00:08:46,254,MTC,869625049905340,404450882162602,HR-PAN-0033,1208
9812016572,9416056566,07/02/2026 00:13:20,140,MOC,869039061730174,404450201431724,HR-KND-0091,1208
9812187992,9812056898,07/02/2026 00:18:54,108,MOC,866202084374197,404450182240828,HR-ROH-0052,1204
9896193748,9416085674,07/02/2026 00:22:18,211,MTC,867168575534482,404450927068604,HR-SNP-0318,1201
9896097782,9812198501,07/02/2026 00:22:19,352,MOC,868487928220954,404450836332204,HR-GOH-0012,1204
9876128373,9896169929,07/02/2026 00:26:54,451,MTC,864173928396911,404450677289504,HR-ROH-0052,1208
9812292240,9876163354,07/02/2026 00:27:38,173,MTC,861266093988406,404450678982646,HR-PAN-0033,1204
9812142591,9812058393,07/02/2026 00:30:20,553,MTC,865625009935970,404450670012339,HR-SNP-0147,1208
9896194012,9812253540,07/02/2026 00:34:16,222,MTC,863325753549620,404450833837216,HR-ROH-0077,1208
9896084364,9416183519,07/02/2026 00:40:56,303,MOC,863394849305838,404450873199655,HR-SNP-0147,1204
9812196374,9812280010,07/02/2026 00:41:27,514,MOC,868161159779347,404450690099805,HR-SNP-0211,1201
9812226828,9896054942,07/02/2026 00:50:39,388,MTC,863107477221525,404450788899780,HR-GOH-0012,1204
9876161856,9812164948,07/02/2026 00:54:07,478,MOC,868621443345266,404450743997047,HR-GOH-0012,1204
9812259672,9416031174,07/02/2026 00:54:23,26,MTC,864740882325227,404450297230573,HR-ROH-0052,1208
9812198501,9876130289,07/02/2026 00:56:38,101,MOC,867596688462245,404450700153583,HR-SNP-0147,1204
9416113248,9812299192,07/02/2026 00:59:15,498,MTC,866517160781405,404450122413707,HR-KND-0091,1204
9896062923,9896199593,07/02/2026 01:02:49,533,MTC,867171636403536,404450223467212,HR-ROH-0077,1204
9812051104,9876141850,07/02/2026 01:05:33,75,MOC,867976434256514,404450718150913,HR-GOH-0045,1208
9896161876,9416089131,07/02/2026 01:06:47,7,MOC,866631331720401,404450258677766,HR-ROH-0018,1204
9812096673,9812224168,07/02/2026 01:09:34,17,MOC,867754489362978,404450935688504,HR-PAN-0081,1201
9812241029,9812226828,07/02/2026 01:12:01,107,MOC,867030336143319,404450275029976,HR-GOH-0012,1204
9876139154,9416041285,07/02/2026 01:16:05,29,MTC,865904445454026,404450811814286,HR-SNP-0147,1204
9416023396,9896087128,07/02/2026 01:18:24,391,MOC,868273805131408,404450466653269,HR-GNR-0023,1208
9416031319,9896127361,07/02/2026 01:24:12,149,MOC,867882883108532,404450813040617,HR-SNP-0147,1201
9812276542,9416188104,07/02/2026 01:26:27,322,MTC,868872805978595,404450111258189,HR-SNP-0318,1204
9876138016,9416117685,07/02/2026 01:37:41,420,MTC,863186315642512,404450888005334,HR-SNP-0147,1204
9812259672,9416117685,07/02/2026 01:38:07,345,MTC,868418800071514,404450242613987,HR-SNP-0318,1201
9896054942,9896017592,07/02/2026 01:39:55,36,MOC,869176663682447,404450567269737,HR-RAI-0064,1204
9876139154,9812217455,07/02/2026 01:41:10,516,MTC,869606098325512,404450436590868,HR-PAN-0033,1208
9896046500,9876138080,07/02/2026 01:47:08,171,MTC,866549763039671,404450955019090,HR-PAN-0081,1204
9812184668,9896054942,07/02/2026 01:54:12,65,MTC,869780525491988,404450199851315,HR-GNR-0023,1208
9876128373,9812284847,07/02/2026 01:54:35,489,MTC,868265226858322,404450585446768,HR-SNP-0089,1208
9896192397,9812198696,07/02/2026 01:54:58,90,MOC,866297843674421,404450297212444,HR-PAN-0081,1204
9812233206,9896189276,07/02/2026 01:56:56,271,MTC,861245139844217,404450540508609,HR-ROH-0077,1201
9896054942,9896039451,07/02/2026 01:58:53,149,MTC,867446661190108,404450131191097,HR-SNP-0318,1201
9416037869,9416163883,07/02/2026 01:59:43,560,MTC,865593889435465,404450484407626,HR-SNP-0318,1201
9416198039,9812051104,07/02/2026 02:12:45,238,MOC,867553971554341,404450142444747,HR-PAN-0081,1208
9876182309,9416188104,07/02/2026 02:14:55,331,MOC,864642650066462,404450381279713,HR-SNP-0318,1201
9812061173,9896047930,07/02/2026 02:19:46,89,MOC,866564619470166,404450792424445,HR-PAN-0081,1208
9812024662,9896046500,07/02/2026 02:28:06,368,MTC,867810739435773,404450559289592,HR-PAN-0081,1204
9812217455,9876138080,07/02/2026 02:36:13,59,MOC,869925660810909,404450522148944,HR-KND-0091,1201
9812199353,9876138080,07/02/2026 02:41:40,175,MOC,865932102689815,404450704449541,HR-ROH-0077,1201
9416044179,9812187397,07/02/2026 02:42:13,529,MOC,868028782735630,404450117110715,HR-GOH-0012,1204
9876128373,9876138080,07/02/2026 02:42:30,378,MTC,866113626493176,404450361674305,HR-SNP-0211,1208
9812182357,9812284847,07/02/2026 02:43:09,311,MOC,869845405986344,404450713625473,HR-SNP-0318,1201
9876117100,9812217455,07/02/2026 02:53:37,22,MTC,867129841372436,404450994916734,HR-GNR-0023,1204
9876142914,9812159615,07/02/2026 03:00:15,174,MTC,862602246118285,404450198050613,HR-PAN-0033,1208
9812024662,9812217455,07/02/2026 03:00:41,527,MTC,866919512832175,404450288882955,HR-SNP-0147,1208
9812142591,9896110851,07/02/2026 03:07:54,270,MTC,864602310837360,404450796965962,HR-GOH-0012,1208
9812022224,9416188104,07/02/2026 03:11:18,13,MOC,868640187038193,404450926771693,HR-ROH-0077,1208
9812215482,9812182357,07/02/2026 03:21:41,284,MTC,862296456947703,404450220540412,HR-GOH-0012,1208
9812061173,9812159823,07/02/2026 03:23:11,59,MTC,868377577243464,404450893410057,HR-GOH-0012,1204
9812160432,9812298039,07/02/2026 03:25:18,324,MTC,867877318120015,404450707505540,HR-ROH-0052,1204
9812299192,9896022363,07/02/2026 03:34:25,91,MOC,865225241313582,404450775649042,HR-ROH-0018,1201
9896040495,9876180284,07/02/2026 03:37:06,444,MTC,863832824894183,404450941951594,HR-GOH-0045,1204
9896166985,9812159615,07/02/2026 03:40:12,62,MTC,862550493686136,404450479612348,HR-KND-0091,1201
9416019508,9416115075,07/02/2026 03:41:09,64,MOC,861664527570225,404450732791389,HR-SNP-0147,1208
9876138016,9812284847,07/02/2026 03:43:56,267,MOC,862643997937758,404450635435674,HR-GNR-0023,1208
9812022224,9812245697,07/02/2026 03:46:33,466,MTC,867837421301807,404450478545919,HR-GNR-0023,1201
9812284847,9416019508,07/02/2026 03:47:05,214,MOC,869674188946247,404450171139004,HR-ROH-0077,1208
9812184668,9896034931,07/02/2026 03:47:10,372,MOC,865526136205693,404450693183260,HR-SNP-0318,1208
9896110851,9896014207,07/02/2026 03:48:12,494,MTC,865313974668060,404450638005564,HR-GOH-0045,1208
9812154313,9812022280,07/02/2026 03:56:47,296,MOC,867748152091991,404450765958477,HR-SNP-0211,1208
9416114165,9896169429,07/02/2026 04:00:07,16,MTC,864625208386008,404450720242597,HR-GOH-0045,1204
9812259672,9896199593,07/02/2026 04:05:28,146,MOC,865924210474653,404450785982869,HR-ROH-0052,1204
9876182063,9812022280,07/02/2026 04:07:30,345,MOC,868004718593052,404450914995759,HR-SNP-0089,1208
9812154313,9896182512,07/02/2026 04:12:17,332,MOC,865301244222245,404450800305270,HR-SNP-0211,1204
9812226828,9416137760,07/02/2026 04:22:49,58,MTC,863516975632670,404450666828144,HR-SNP-0147,1201
9416019508,9812217455,07/02/2026 04:24:18,278,MOC,864879235285040,404450931647128,HR-ROH-0052,1204
9416074042,9812187397,07/02/2026 04:27:06,500,MOC,866830897294117,404450508982122,HR-GOH-0045,1204
9876181200,9416046421,07/02/2026 04:29:17,108,MOC,868474773136125,404450836113452,HR-ROH-0077,1201
9896084364,9876175909,07/02/2026 04:31:05,425,MTC,867872407587260,404450137287707,HR-SNP-0318,1208
9896196951,9876159735,07/02/2026 04:33:29,558,MTC,861566189260893,404450346112811,HR-SNP-0147,1204
9416197806,9812097538,07/02/2026 04:36:10,296,MOC,865352373706129,404450899803256,HR-RAI-0064,1201
9812114117,9876141850,07/02/2026 04:38:31,486,MOC,869680202035069,404450166705375,HR-GOH-0045,1204
9416183519,9812114117,07/02/2026 04:41:06,327,MTC,864318406146055,404450834656484,HR-GOH-0045,1208
9896095181,9896099733,07/02/2026 04:42:44,5,MTC,866318957044105,404450102168411,HR-SNP-0318,1204
9812187397,9812189840,07/02/2026 04:53:20,46,MOC,869723065593772,404450523295165,HR-GNR-0023,1201
9812253540,9416114165,07/02/2026 05:05:30,590,MTC,862529054011197,404450853503585,HR-GNR-0023,1201
9812224168,9896189276,07/02/2026 05:12:13,333,MTC,866902819146599,404450982442067,HR-ROH-0018,1208
9812189840,9416044179,07/02/2026 05:14:17,248,MTC,866509149192725,404450477042116,HR-PAN-0033,1204
9812134356,9812238221,07/02/2026 05:29:03,564,MOC,869940890987927,404450509338820,HR-KND-0091,1204
9896097416,9416031174,07/02/2026 05:40:49,547,MTC,862214393603915,404450450248354,HR-ROH-0077,1201
9812083563,9896161876,07/02/2026 05:44:40,437,MTC,863793839040935,404450167692431,HR-PAN-0033,1204
9896076307,9876121915,07/02/2026 05:46:34,89,MTC,864154938661079,404450629550770,HR-GOH-0012,1208
9876119071,9416188172,07/02/2026 05:46:48,51,MOC,863373467145636,404450818354415,HR-ROH-0052,1201
9876128726,9416188104,07/02/2026 05:56:12,441,MOC,867127661148361,404450558230822,HR-ROH-0077,1201
9896085880,9812164948,07/02/2026 05:59:22,277,MTC,865486848605463,404450917509809,HR-GNR-0023,1201
9812127601,9812298039,07/02/2026 06:25:28,421,MTC,865664375102041,404450512359054,HR-SNP-0147,1204
9416157447,9896186622,07/02/2026 06:43:59,167,MOC,868396199272630,404450749990380,HR-RAI-0064,1208
9812292240,9896011223,07/02/2026 06:47:37,55,MOC,865239772230997,404450306085476,HR-PAN-0081,1204
9416138893,9896199593,07/02/2026 06:48:38,331,MTC,865230512483501,404450509674614,HR-GNR-0023,1204
9876179352,9876138016,07/02/2026 06:49:01,229,MOC,861242989908727,404450865987683,HR-GOH-0012,1208
9896176244,9812087110,07/02/2026 06:49:57,216,MTC,863708027148287,404450540156491,HR-SNP-0318,1204
9812888101,9416173653,07/02/2026 06:51:28,284,MOC,866789435267006,404450778899001,HR-PAN-0081,1204
9416089131,9896050857,07/02/2026 06:52:13,64,MTC,863241388274166,404450998383025,HR-SNP-0147,1201
9876117100,9896192397,07/02/2026 06:53:07,269,MTC,864738187088426,404450706773365,HR-SNP-0042,1208
9812022224,9896130676,07/02/2026 06:54:30,532,MTC,868035102363326,404450125845386,HR-GOH-0045,1204
9896196951,9876187236,07/02/2026 07:00:48,51,MOC,869403162596066,404450770073018,HR-PAN-0081,1208
9896087128,9896014207,07/02/2026 07:02:28,527,MTC,862322389675736,404450283676517,HR-PAN-0033,1201
9416188172,9812099166,07/02/2026 07:04:03,581,MTC,862448280374142,404450699440111,HR-ROH-0052,1204
9896085880,9416198039,07/02/2026 07:07:30,11,MOC,868222854944853,404450207100864,HR-KND-0091,1208
9896166985,9416019016,07/02/2026 07:14:05,354,MTC,868145000056369,404450524252238,HR-GOH-0045,1204
9416137760,9812187992,07/02/2026 07:18:47,186,MOC,868894249901701,404450122807821,HR-KND-0091,1208
9416031319,9416137760,07/02/2026 07:20:52,404,MTC,863642574144382,404450453511205,HR-KND-0091,1208
9812888101,9812184668,07/02/2026 07:32:26,175,MOC,866789435267006,404450778899001,HR-RAI-0064,1204
9896046500,9896085880,07/02/2026 07:36:23,377,MOC,864974355181579,404450149099261,HR-SNP-0318,1204
